Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU FPS,GPU Kernels,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
3,10,Most Parts,CPU,123,5.377,7,0.011764,0.011764,3104962,0,0,0,0,1,6,33,101,330,492,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Entropy,CPU,111,5.876,8,0.023507,0.023507,3585367,0,0,0,0,1,2,13,49,176,558,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a73,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Entropy,CPU,112,5.452,7,0.0224724,0.0224724,3103686,0,0,0,0,1,5,24,79,324,536,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Entropy,CPU,123,5.313,7,0.0197601,0.0197601,2969317,0,0,0,0,1,6,26,98,397,459,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3a4,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Expected Size,CPU,111,5.881,8,0.0166856,0.0166856,3575211,0,0,0,0,1,2,12,49,177,555,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6a2,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Expected Size,CPU,112,5.455,7,0.0156971,0.0156971,3094186,0,0,0,0,1,5,22,80,330,526,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Expected Size,CPU,123,5.399,7,0.0162755,0.0162755,3064254,0,0,0,0,1,3,19,96,366,484,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Knuth,CPU,111,6.3426,8,0.0280814,0.0210979,7096215,0,0,0,0,1,2,9,48,158,448,580,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25b,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Knuth,CPU,112,5.91585,8,0.0243617,0.0183033,6342469,0,0,0,0,1,5,19,86,243,598,373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63b,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Knuth,CPU,123,5.81067,7,0.0218181,0.0163922,6068494,0,0,0,0,1,2,21,93,264,676,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Most Parts,CPU,111,6.28775,8,0.0271674,0.0204113,7128722,0,0,0,0,1,2,13,58,159,433,620,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b3,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Most Parts,CPU,112,5.90233,8,0.0238679,0.0179323,6542476,0,0,0,0,1,5,25,87,226,620,364,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b4,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Most Parts,CPU,123,5.70774,8,0.0222735,0.0167344,6158425,0,0,0,0,1,6,33,102,270,707,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21b,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Entropy,CPU,111,6.18032,8,0.0323455,0.0243017,6808830,0,0,0,0,1,2,13,50,163,560,529,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4b5,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Entropy,CPU,112,5.77761,8,0.0288956,0.0217097,6167830,0,0,0,0,1,5,23,79,273,722,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b84,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Entropy,CPU,123,5.64538,7,0.031807,0.023897,5900399,0,0,0,0,1,5,23,101,300,777,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Expected Size,CPU,111,6.24493,8,0.0308097,0.0231478,6934939,0,0,0,0,1,2,10,43,161,529,554,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26b,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Expected Size,CPU,112,5.77761,8,0.028419,0.0213516,6147681,0,0,0,0,1,5,22,79,274,724,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b3,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,11,Expected Size,CPU,123,5.69647,7,0.0212224,0.0159447,5926566,0,0,0,0,1,3,21,91,300,757,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1331,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Knuth,CPU,111,6.64873,8,0.0306791,0.0177541,12739417,0,0,0,0,1,2,9,47,153,394,836,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25a,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Knuth,CPU,112,6.23206,8,0.0340642,0.0197131,11636613,0,0,0,0,1,5,19,81,226,614,693,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Knuth,CPU,123,6.12905,8,0.0389946,0.0225663,11200161,0,0,0,0,1,2,20,85,250,669,686,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Most Parts,CPU,111,6.62616,9,0.0398822,0.02308,13134292,0,0,0,0,1,2,13,58,160,354,871,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Most Parts,CPU,112,6.25289,8,0.0310997,0.0179975,11947584,0,0,0,0,1,5,25,87,225,522,790,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Most Parts,CPU,123,6.03472,8,0.0306514,0.0177381,11364202,0,0,0,0,1,6,33,102,264,702,584,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Entropy,CPU,111,6.50579,8,0.0704575,0.040774,12482944,0,0,0,0,1,2,12,47,165,446,928,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26a,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Entropy,CPU,112,6.07697,8,0.0574423,0.0332421,11168173,0,0,0,0,1,4,24,80,256,735,614,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c6,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Entropy,CPU,123,5.93461,8,0.0505788,0.0292701,10848401,0,0,0,0,1,5,24,100,279,859,457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Expected Size,CPU,111,6.54514,8,0.0475491,0.0275168,12514705,0,0,0,0,1,2,10,45,155,446,908,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26a,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Expected Size,CPU,112,6.125,8,0.0448485,0.025954,11330812,0,0,0,0,1,5,20,73,253,708,636,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37c,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,12,Expected Size,CPU,123,5.98669,8,0.0366175,0.0211907,10910046,0,0,0,0,1,3,19,92,276,831,501,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3c6,1728,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Knuth,CPU,111,6.9695,9,0.072931,0.0331957,22184906,0,0,0,0,1,2,9,46,145,364,868,747,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Knuth,CPU,112,6.53437,8,0.0511822,0.0232964,20028049,0,0,0,0,1,5,19,76,229,533,1031,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Knuth,CPU,123,6.43286,8,0.0553248,0.025182,19818021,0,0,0,0,1,2,20,86,248,623,990,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Most Parts,CPU,111,6.95767,9,0.0708804,0.0322624,22850241,0,0,0,0,1,2,13,58,160,348,842,729,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d3,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Most Parts,CPU,112,6.59081,9,0.0541722,0.0246574,21143423,0,0,0,0,1,5,25,87,226,442,1026,383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d4,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Most Parts,CPU,123,6.36732,9,0.0590229,0.0268652,19983759,0,0,0,0,1,6,33,102,263,606,971,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Entropy,CPU,111,6.80018,9,0.102936,0.0468528,21655174,0,0,0,0,1,2,12,48,164,401,1074,492,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Entropy,CPU,112,6.39463,8,0.0901873,0.0410502,19602849,0,0,0,0,1,5,22,77,258,599,1100,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d7,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Entropy,CPU,123,6.28266,8,0.100186,0.0456014,19077561,0,0,0,0,1,4,21,90,266,745,989,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Expected Size,CPU,111,6.84115,9,0.0674183,0.0306865,21738366,0,0,0,0,1,2,10,43,156,398,1046,536,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4d7,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Expected Size,CPU,112,6.42148,8,0.0755024,0.0343661,19604561,0,0,0,0,1,5,19,78,245,606,1077,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d7,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,13,Expected Size,CPU,123,6.32089,8,0.0637975,0.0290385,19268837,0,0,0,0,1,4,17,81,263,724,1012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15d,2197,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Knuth,CPU,111,7.2664,9,0.11734,0.0427622,37182298,0,0,0,0,1,2,9,46,145,362,833,1119,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Knuth,CPU,112,6.85131,9,0.100718,0.0367049,33834944,0,0,0,0,1,5,19,75,223,492,1082,832,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Knuth,CPU,123,6.70845,8,0.0896462,0.0326699,32652370,0,0,0,0,1,2,20,86,240,560,1241,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14b,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Most Parts,CPU,111,7.29592,10,0.111574,0.040661,38196239,0,0,0,0,1,2,13,58,160,347,718,1170,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Most Parts,CPU,112,6.92675,9,0.110564,0.0402929,35444903,0,0,0,0,1,5,25,87,226,436,959,931,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Most Parts,CPU,123,6.69278,9,0.108769,0.0396388,33751231,0,0,0,0,1,6,33,102,264,538,1139,625,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Entropy,CPU,111,7.13484,9,0.15472,0.0563848,36183096,0,0,0,0,1,2,11,45,153,383,976,1092,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Entropy,CPU,112,6.69133,9,0.159552,0.0581457,32988806,0,0,0,0,1,5,22,78,257,527,1310,541,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Entropy,CPU,123,6.5758,8,0.151409,0.0551782,32002397,0,0,0,0,1,4,20,87,268,611,1403,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15b,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Expected Size,CPU,111,7.16509,9,0.110584,0.0403004,36424054,0,0,0,0,1,2,11,41,145,379,955,1115,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26e,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Expected Size,CPU,112,6.72085,9,0.120738,0.0440006,33076688,0,0,0,0,1,5,19,75,247,527,1288,577,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e8,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,14,Expected Size,CPU,123,6.60022,8,0.111463,0.0406207,32056943,0,0,0,0,1,4,17,83,257,614,1394,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15b,2744,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Knuth,CPU,111,7.54667,9,0.158096,0.0468432,58933849,0,0,0,0,1,2,9,46,144,351,754,1462,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25c,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Knuth,CPU,112,7.14726,9,0.155313,0.0460187,54842231,0,0,0,0,1,5,19,75,221,482,1057,1277,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Knuth,CPU,123,7.00059,9,0.125912,0.0373073,52574424,0,0,0,0,1,2,20,85,230,538,1174,1299,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Most Parts,CPU,111,7.62489,10,0.172537,0.051122,61747751,0,0,0,0,1,2,13,58,160,348,650,1311,788,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1f3,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Most Parts,CPU,112,7.2643,10,0.147743,0.0437759,57598587,0,0,0,0,1,5,25,87,226,435,831,1361,402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f4,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Most Parts,CPU,123,7.01689,10,0.152901,0.0453039,54833553,0,0,0,0,1,6,33,102,264,532,1067,1150,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Entropy,CPU,111,7.42785,9,0.240471,0.0712505,58031611,0,0,0,0,1,2,11,44,151,383,815,1615,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26c,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Entropy,CPU,112,7.01393,9,0.231769,0.0686723,53312213,0,0,0,0,1,5,21,75,247,504,1219,1221,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Entropy,CPU,123,6.8483,9,0.226878,0.0672232,51422961,0,0,0,0,1,4,20,88,267,588,1437,960,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1f9,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Expected Size,CPU,111,7.90696,10,0.192013,0.0568927,63473128,0,0,0,0,1,2,9,35,105,260,583,1167,1118,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Expected Size,CPU,112,7.03496,9,0.214349,0.0635108,53608828,0,0,0,0,1,5,20,74,235,505,1205,1234,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37f,3375,2020-12-05 17:58:10 -0800,6bacb03,master
3,15,Expected Size,CPU,123,6.87526,9,0.166531,0.0493425,51559503,0,0,0,0,1,4,17,81,258,586,1421,996,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f9,3375,2020-12-05 17:58:10 -0800,6bacb03,master
